pitime,elec_0_avg,elec_1_avg,elec_2_avg,elec_3_avg,elec_6_avg,flow2,flow3,rh_1,rh_2,rh_3,rh_4,rh5,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,baro1,co2,tvoc,dustv,adc_64_avg,adc_65_avg,adc_66_avg,adc_67_avg,adc_68_avg,adc_69_avg,trpin_47_sampleson,trpin_43_sampleson,trpin_38_sampleson,trpin_40_sampleson,trpin_44_sampleson
2021-09-17 17:30:00,0.0,33.69,97.69,30.07,9.17,0.0,0.0,54.07,72.98,99.9,39.49,,68.69,74.3,69.8,76.29,96.64,67.35,66.94,73.96,83.45,100654.07,2869.69,375.69,,,150.93,204.21,516.0,505.34,515.55,0.0,0.0,6.1,9.21,12.38
2021-09-17 18:00:00,85.21,33.34,90.52,50.76,9.24,0.0,0.1,53.31,73.37,99.9,39.32,,68.98,74.3,69.8,75.91,94.75,68.37,67.16,72.55,83.57,100631.59,2749.24,357.45,,,150.97,203.38,516.0,505.38,516.59,0.0,0.0,1.14,2.03,4.14
2021-09-17 18:30:00,0.0,33.83,55.0,21.66,9.21,0.0,0.0,54.91,73.06,99.9,39.25,,68.73,74.3,69.8,75.4,92.55,67.41,66.95,72.35,83.72,100601.86,2832.17,370.03,,,151.93,203.24,516.0,505.45,514.24,0.0,0.0,0.41,4.07,6.17
2021-09-17 19:00:00,0.0,33.62,105.07,33.9,9.34,0.0,0.0,52.74,72.88,99.9,39.37,,68.93,74.3,69.8,74.92,90.47,68.22,67.11,71.75,83.81,100638.24,2732.55,354.79,,,149.66,200.66,516.0,505.59,517.41,0.0,0.0,0.69,6.14,16.45
2021-09-17 19:30:00,0.0,33.28,59.21,22.48,9.24,0.0,0.0,54.19,72.85,99.9,39.15,,68.8,74.3,69.8,74.44,88.58,68.0,67.26,70.86,83.91,100630.9,2523.31,323.17,,,151.21,200.9,516.0,505.66,514.66,0.0,0.0,1.14,4.07,8.21
2021-09-17 20:00:00,80.38,33.55,131.0,59.55,9.41,0.0,0.0,53.58,73.25,99.9,39.26,,68.82,74.3,69.8,73.92,86.84,67.91,67.38,70.31,84.04,100623.17,2233.41,278.79,,,151.79,202.34,516.0,505.55,516.48,0.0,0.0,0.0,0.0,8.21
2021-09-17 20:30:00,0.0,33.76,50.66,21.38,9.76,0.0,0.0,53.51,72.53,99.9,39.22,,68.98,74.3,69.8,73.47,85.04,68.25,67.24,69.37,84.15,100597.62,2457.17,312.86,,,150.21,200.24,516.0,505.48,515.59,0.0,0.0,0.86,5.1,6.14
2021-09-17 21:00:00,0.0,33.83,59.79,27.1,9.31,0.0,0.0,54.69,72.06,99.9,39.3,,68.73,74.3,69.8,72.92,83.24,67.22,67.04,68.6,84.23,100573.59,2573.1,330.52,,,149.03,197.21,516.0,505.52,514.38,0.0,0.0,0.0,1.0,4.1
2021-09-17 21:30:00,0.0,33.46,99.79,36.18,9.29,0.0,0.0,52.39,71.96,99.9,39.48,,68.99,74.3,69.8,72.33,81.44,68.32,67.18,68.19,84.33,100547.39,2249.68,281.25,,,146.11,193.43,516.0,505.61,517.14,0.0,0.0,0.0,0.0,0.0
2021-09-17 22:00:00,86.31,33.59,71.83,46.14,9.55,0.0,0.0,54.59,72.43,99.9,39.47,,68.88,74.05,69.8,71.84,79.95,67.84,67.16,67.71,84.39,100531.69,2310.21,290.62,,,147.38,193.79,516.03,505.31,513.9,0.0,0.0,0.0,0.0,2.07
2021-09-17 22:30:00,0.0,33.41,111.31,39.52,9.48,0.0,0.0,52.65,72.31,99.9,39.48,,69.0,73.43,69.8,71.31,78.46,68.25,67.19,67.15,84.48,100524.0,2118.55,261.34,,,143.66,189.59,515.97,505.52,517.62,0.0,0.0,0.17,1.03,3.1
2021-09-17 23:00:00,0.0,33.83,48.34,22.66,8.97,0.0,0.0,54.3,71.84,99.9,39.5,,68.94,73.4,69.8,70.79,77.31,67.94,67.11,66.81,84.58,100502.41,2044.86,250.1,,,142.48,186.59,516.0,505.45,514.38,0.0,0.0,0.0,0.0,1.03
2021-09-17 23:30:00,0.0,34.1,105.45,38.34,8.69,0.0,0.0,53.83,72.51,99.9,39.64,,68.88,73.4,69.8,70.27,76.26,67.53,67.16,66.67,84.65,100501.21,1948.86,235.45,,,140.83,181.79,516.0,505.55,515.72,0.0,0.0,0.0,0.0,2.07
2021-09-18 00:00:00,88.21,33.59,76.17,47.28,8.97,0.0,0.0,53.81,72.59,99.9,39.39,,69.11,73.4,69.8,69.84,75.23,68.37,67.32,66.42,84.68,100475.03,2001.03,243.45,,,141.59,184.72,516.0,505.55,515.48,0.0,0.0,0.14,1.03,1.03
2021-09-18 00:30:00,0.0,33.72,80.1,30.14,8.93,0.0,0.0,54.79,72.67,99.9,39.34,,68.89,73.4,69.8,69.4,74.46,67.81,67.19,65.98,84.65,100464.97,1939.21,233.9,,,141.07,182.41,516.0,505.62,514.66,0.0,0.0,0.93,2.03,4.07
2021-09-18 01:00:00,0.0,33.59,79.66,30.59,9.28,0.0,0.0,52.99,72.14,99.9,39.54,,69.14,72.84,69.8,69.02,73.83,68.4,67.27,65.7,84.86,100464.69,1598.07,182.0,,,137.38,176.31,516.07,505.34,516.62,0.0,0.0,0.0,0.0,1.03
2021-09-18 01:30:00,0.0,33.52,67.03,26.9,9.48,0.0,0.0,54.91,72.42,99.9,39.5,,68.91,72.5,69.8,68.65,73.28,68.0,67.26,65.5,84.86,100443.55,1576.48,178.79,,,138.76,175.93,516.07,505.48,513.9,0.0,0.0,0.52,2.03,3.07
2021-09-18 02:00:00,88.62,33.48,129.86,60.86,9.79,0.0,0.0,52.73,72.71,99.9,39.44,,69.19,72.5,69.8,68.3,72.5,68.59,67.4,65.41,84.78,100447.66,1591.55,180.86,,,136.86,174.97,516.0,505.69,517.83,0.0,0.0,0.0,0.0,0.0
2021-09-18 02:30:00,0.0,33.5,51.43,21.96,9.54,0.0,0.0,54.85,72.4,99.9,39.59,,69.07,72.5,69.8,68.05,72.28,68.0,67.29,65.71,84.87,100448.43,1608.04,183.46,,,137.36,174.5,516.0,505.64,513.82,0.0,0.0,0.0,0.0,0.0
2021-09-18 03:00:00,0.0,33.83,108.76,37.0,9.41,0.0,0.0,53.84,72.4,99.9,39.55,,69.05,72.5,69.8,67.83,71.6,68.0,67.29,65.96,84.89,100396.83,1453.34,159.9,,,135.45,172.62,516.0,505.62,516.03,0.0,0.0,0.0,0.0,0.0
2021-09-18 03:30:00,0.0,33.59,59.07,24.1,9.38,0.0,0.0,53.64,71.99,99.9,39.26,,69.22,72.5,69.8,67.62,71.6,68.37,67.42,66.06,84.95,100378.48,1439.17,157.79,,,134.34,169.83,516.03,505.83,515.52,0.0,0.0,0.0,1.0,1.0
2021-09-18 04:00:00,0.0,34.03,92.93,33.17,9.48,0.0,0.0,54.34,72.63,99.9,39.21,,69.06,72.5,69.8,67.53,71.26,68.0,67.43,66.47,84.97,100385.0,1407.66,152.93,,,138.03,175.45,516.07,505.59,515.38,0.0,0.0,0.0,0.0,0.0
2021-09-18 04:30:00,88.0,33.62,141.79,65.28,9.62,0.0,0.0,52.98,72.17,99.9,39.39,,69.31,72.44,69.8,67.34,70.76,68.59,67.46,65.54,85.0,100376.1,1560.55,176.41,,,134.83,172.9,516.0,505.59,516.48,0.0,0.0,0.0,0.0,0.0
2021-09-18 05:00:00,0.0,33.72,66.21,26.21,9.55,0.0,0.0,55.24,72.8,99.9,39.24,,69.07,71.72,69.8,67.09,70.7,68.0,67.36,64.9,85.01,100400.97,1477.03,163.59,,,135.97,173.79,516.0,505.45,513.41,0.0,0.0,0.0,1.03,4.14
2021-09-18 05:30:00,0.0,33.86,109.86,38.1,9.31,0.0,0.0,52.8,73.1,99.9,39.24,,69.3,71.6,69.8,66.94,70.7,68.59,67.44,64.95,85.02,100412.17,1275.38,132.9,,,132.24,168.79,516.0,505.59,517.62,0.0,0.0,0.0,0.0,0.0
2021-09-18 06:00:00,0.0,33.76,51.03,21.97,9.28,0.0,0.0,55.32,72.8,99.9,39.58,,69.18,71.6,69.8,66.86,70.11,68.12,67.37,65.29,85.01,100438.9,1402.34,152.14,,,136.17,172.07,516.0,505.45,513.34,0.0,0.0,0.34,3.07,4.1
2021-09-18 06:30:00,92.0,33.59,134.76,62.93,9.14,0.0,0.0,53.17,72.6,99.9,39.23,,69.27,71.6,69.8,66.68,69.8,68.5,67.41,65.64,85.05,100477.07,1352.62,144.66,,,133.17,170.69,516.0,505.55,517.59,0.0,0.0,0.0,0.0,0.0
2021-09-18 07:00:00,0.0,33.52,47.93,21.14,9.17,0.0,0.0,54.94,72.26,99.9,39.17,,69.25,71.6,69.8,66.64,69.8,68.12,67.35,66.36,85.03,100515.52,1318.86,139.45,,,133.83,169.31,516.0,505.55,513.97,0.0,0.0,0.52,3.07,3.1
2021-09-18 07:30:00,0.0,33.61,114.39,38.82,9.11,0.0,0.0,54.16,72.8,99.9,39.31,,69.14,71.6,69.8,66.58,69.8,68.19,67.45,66.72,85.05,100529.04,1238.54,127.32,,,134.61,170.86,516.04,505.61,516.07,0.0,0.0,0.0,0.0,3.21
2021-09-18 08:00:00,0.0,33.9,54.07,23.07,9.1,0.0,0.0,54.1,73.17,99.9,39.16,,69.37,71.6,69.8,66.63,70.23,68.43,67.6,67.39,85.03,100538.1,1306.41,137.72,,,136.17,174.17,516.0,505.66,515.17,0.0,0.0,0.0,0.0,0.0
2021-09-18 08:30:00,89.14,33.83,96.07,53.34,9.1,0.0,0.0,55.25,73.17,99.9,39.3,,69.1,71.6,69.8,66.75,70.7,68.0,67.45,67.37,85.03,100563.34,1375.48,148.14,,,138.45,177.24,516.0,505.59,514.07,0.0,0.0,0.0,0.0,6.1
2021-09-18 09:00:00,0.0,33.76,81.31,30.55,9.38,0.0,0.0,53.22,72.92,99.9,39.32,,69.37,71.6,69.8,66.8,70.7,68.56,67.47,67.06,85.07,100600.48,1281.41,133.76,,,134.21,172.14,516.0,505.59,516.83,0.0,0.0,1.1,5.1,9.31
2021-09-18 09:30:00,0.0,33.83,76.1,28.59,9.24,0.0,0.0,55.03,73.66,99.9,39.41,,69.18,71.6,69.8,66.85,70.79,68.0,67.46,66.72,85.08,100635.14,1293.66,135.66,,,134.76,170.76,516.0,505.34,514.45,0.0,0.0,0.0,4.07,11.24
2021-09-18 10:00:00,0.0,33.59,113.03,37.59,8.79,0.0,0.03,52.89,74.09,99.9,39.11,,69.49,71.6,69.8,66.88,71.57,68.78,67.46,65.77,85.08,100663.41,1248.07,128.69,,,131.59,168.21,516.0,505.45,518.17,0.0,0.0,0.62,1.03,6.14
2021-09-18 10:30:00,97.83,33.55,98.17,54.17,9.24,0.0,0.0,55.28,74.07,99.9,39.25,,69.4,71.6,69.8,66.92,71.6,68.12,67.26,65.32,85.07,100691.24,1265.97,131.52,,,130.48,165.62,516.03,505.55,515.1,0.0,0.0,2.0,5.14,10.28
2021-09-18 11:00:00,0.0,33.59,118.1,36.76,9.62,0.0,0.0,52.5,73.58,99.9,39.08,,69.63,71.6,69.8,66.94,71.82,68.87,67.32,65.6,85.02,100716.07,1079.0,102.9,,,125.24,159.76,516.03,505.59,518.34,0.0,0.0,0.0,0.0,8.17
2021-09-18 11:30:00,0.0,33.38,57.62,19.93,9.76,0.0,0.0,55.08,73.2,99.9,39.22,,69.5,71.6,69.8,67.1,72.59,68.28,67.22,66.72,85.01,100730.41,1126.69,110.14,,,126.31,159.14,516.0,505.55,513.79,0.0,0.0,1.83,6.17,10.21
2021-09-18 12:00:00,0.0,33.31,145.69,42.52,9.79,0.0,0.0,52.68,73.3,99.9,39.03,,69.62,71.6,69.8,67.42,73.87,68.68,67.26,68.03,85.01,100768.66,1143.83,112.9,,,125.0,158.9,516.03,505.41,518.59,0.0,0.0,1.83,4.07,5.14
2021-09-18 12:30:00,0.0,33.36,49.32,20.04,9.71,0.0,0.0,54.2,72.85,99.9,38.95,,69.65,71.6,69.8,68.08,76.16,68.58,67.22,69.71,84.96,100735.61,1234.57,126.71,,,125.0,157.36,516.04,505.54,515.04,0.0,0.0,1.32,3.18,8.57
2021-09-18 13:00:00,95.72,33.24,126.45,60.69,9.9,0.0,0.0,53.92,72.98,99.9,38.82,,69.5,71.6,69.83,69.02,79.54,68.25,67.16,70.71,84.95,100707.14,1279.21,133.48,,,124.34,156.28,516.0,505.48,516.21,0.0,0.0,0.76,8.21,15.45
2021-09-18 13:30:00,0.0,33.52,69.9,24.52,9.76,0.0,0.0,53.22,72.89,99.9,38.76,,69.69,71.6,70.3,69.94,83.24,68.78,67.35,70.4,84.85,100677.76,1239.86,127.52,,,123.97,155.24,516.0,505.52,516.31,0.0,0.0,1.72,6.14,9.24
2021-09-18 14:00:00,0.0,33.48,84.0,29.03,10.0,0.0,0.0,54.63,73.13,99.63,38.96,,69.43,71.6,70.7,70.7,85.97,68.03,67.32,70.68,84.96,100660.93,1206.45,122.34,,,127.24,159.17,516.0,505.52,515.07,0.0,0.0,4.66,12.38,15.48
2021-09-18 14:30:00,0.0,33.66,89.62,30.1,9.83,0.0,0.0,52.72,73.02,97.06,38.73,,69.65,72.0,70.7,71.72,88.05,68.9,67.28,70.54,84.9,100638.72,1275.55,132.93,,,125.34,158.1,516.0,505.52,517.45,0.0,0.0,1.79,10.24,15.48
2021-09-18 15:00:00,85.17,33.62,69.14,41.9,9.76,0.0,0.0,54.78,72.96,92.69,38.94,,69.43,72.5,70.7,72.79,90.5,68.03,67.17,70.49,85.0,100617.62,1310.66,138.17,,,126.1,158.0,516.0,505.38,514.1,0.0,0.0,5.24,15.28,21.62
2021-09-18 15:30:00,0.0,33.52,121.1,36.03,9.62,0.0,0.0,52.46,73.02,90.43,38.78,,69.59,72.5,70.7,73.04,92.49,68.68,67.24,70.47,85.03,100593.24,1355.59,145.17,,,125.28,157.62,516.07,505.59,518.17,0.0,0.0,1.34,7.1,7.21
2021-09-18 16:00:00,0.0,33.59,49.38,19.69,9.83,0.0,0.0,54.31,73.06,88.52,38.86,,69.53,72.5,70.7,73.1,93.73,68.34,67.35,70.08,85.09,100577.86,1367.9,146.93,,,128.41,161.21,516.03,505.62,514.41,0.0,0.0,1.59,7.14,10.24
2021-09-18 16:30:00,0.0,33.69,120.66,40.41,9.24,0.0,0.0,53.29,73.04,86.25,38.99,,69.47,72.5,70.7,72.91,93.88,68.37,67.27,69.78,85.12,100584.52,1372.9,147.69,,,127.76,161.69,516.0,505.45,516.9,6.93,0.0,0.76,4.07,3.1
2021-09-18 17:00:00,86.31,33.72,70.52,45.03,9.31,0.0,0.0,53.69,72.58,86.14,38.97,,69.58,72.5,70.7,72.2,92.49,68.5,67.27,68.68,85.14,100604.79,1462.03,161.31,,,128.24,162.41,516.0,505.45,515.24,5.03,0.0,3.14,7.14,7.21
2021-09-18 17:30:00,111.5,33.64,117.5,61.54,9.07,0.0,0.0,54.02,72.68,84.49,38.97,,69.34,72.5,70.7,71.46,90.18,68.1,67.29,68.09,85.17,100614.5,1768.61,208.04,,,128.64,162.89,516.0,505.39,514.89,0.0,0.0,0.89,3.18,7.39
2021-09-18 18:00:00,0.0,33.52,79.38,29.48,9.28,0.0,0.0,53.08,72.41,88.62,38.77,,69.62,72.5,70.7,70.77,87.55,68.78,67.43,66.78,85.2,100643.79,2314.83,291.24,,,129.41,164.14,516.0,505.62,516.59,0.0,0.0,3.45,4.07,12.34
2021-09-18 18:30:00,0.0,33.69,72.34,28.14,9.34,0.0,0.0,54.64,72.34,94.48,38.54,,69.37,72.5,70.7,70.47,84.82,68.0,67.21,64.8,85.19,100650.9,2675.72,346.21,,,132.21,166.59,516.03,505.59,513.69,0.0,0.0,0.59,6.17,16.41
2021-09-18 19:00:00,0.0,33.38,102.86,34.28,9.66,0.0,0.0,52.91,72.04,97.38,38.53,,69.68,72.5,70.3,70.05,82.06,68.84,67.29,63.09,85.18,100679.55,2607.69,335.83,,,127.9,162.31,516.0,505.45,517.69,0.0,0.0,0.72,3.07,4.03
2021-09-18 19:30:00,91.03,33.41,101.0,53.83,9.41,0.0,0.1,55.14,71.87,99.55,38.44,,69.49,72.5,69.8,69.38,79.54,68.19,67.17,61.72,85.19,100698.03,2250.66,281.48,,,129.9,162.03,516.03,505.66,513.55,0.0,0.0,0.0,2.03,5.14
2021-09-18 20:00:00,0.0,33.62,121.93,39.28,9.41,0.0,0.0,52.58,71.79,99.9,38.37,,69.78,72.5,69.8,68.64,76.97,69.21,67.24,60.65,85.17,100725.97,2310.38,290.59,,,126.62,160.24,516.07,505.52,518.52,0.0,0.0,0.0,1.03,9.24
2021-09-18 20:30:00,0.0,33.69,52.66,21.34,9.62,0.0,0.0,55.62,71.48,99.9,38.32,,69.65,72.5,69.8,67.82,74.92,68.37,67.16,59.84,85.17,100737.45,2221.72,277.1,,,126.34,157.55,516.03,505.55,512.07,0.0,0.0,0.0,4.1,6.21
2021-09-18 21:00:00,0.0,33.31,146.41,44.55,9.52,0.0,0.0,53.15,71.45,99.9,38.36,,69.8,72.07,69.8,67.04,73.18,68.84,67.14,59.07,85.14,100787.66,1758.55,206.59,,,122.17,153.66,516.03,505.66,518.83,0.0,0.0,0.0,0.0,4.14
2021-09-18 21:30:00,91.38,33.45,103.76,52.48,9.79,0.0,0.0,53.58,71.17,99.9,38.39,,69.94,71.6,69.49,66.32,71.63,69.4,67.21,58.23,85.1,100806.97,1395.31,151.07,,,120.41,150.1,516.03,505.59,516.48,0.0,0.0,0.0,1.97,4.14
2021-09-18 22:00:00,0.0,33.62,108.38,33.9,9.69,0.0,0.14,54.48,71.21,99.9,38.16,,69.76,71.6,68.9,65.62,70.3,68.34,66.94,57.58,85.12,100821.69,1272.79,132.38,,,121.76,151.0,516.03,505.55,515.86,0.0,0.0,0.34,1.03,1.03
2021-09-18 22:30:00,0.0,33.71,142.21,43.18,9.43,0.0,0.0,51.6,71.03,99.9,37.91,,70.01,71.6,68.9,65.08,69.19,69.45,67.08,56.83,85.01,100837.36,1076.46,102.61,,,117.36,147.57,516.11,505.54,518.96,0.0,0.0,0.0,0.0,0.0
2021-09-18 23:00:00,0.0,33.48,50.17,19.62,8.93,0.0,0.0,54.7,70.74,99.9,37.99,,69.86,71.29,68.9,64.51,68.19,68.71,66.88,56.0,84.96,100862.07,902.72,76.14,,,116.76,143.9,516.03,505.59,514.41,0.0,0.0,0.0,0.0,1.03
2021-09-18 23:30:00,97.52,33.69,133.31,63.0,9.17,0.0,0.0,54.59,70.88,99.9,37.61,,69.73,70.7,68.87,63.93,67.26,68.25,66.63,55.49,84.86,100872.31,832.69,65.48,,,115.48,142.1,516.0,505.48,515.21,0.0,0.0,0.0,0.0,0.0
2021-09-19 00:00:00,0.0,33.76,102.45,33.86,9.52,0.0,0.0,52.43,70.58,99.9,37.77,,69.86,70.7,68.03,63.32,66.23,68.9,66.67,54.94,84.88,100874.21,776.14,56.86,,,114.66,142.0,516.03,505.72,517.79,0.0,0.0,0.0,0.0,0.0
2021-09-19 00:30:00,0.0,33.62,51.14,19.45,8.86,0.0,0.0,55.43,70.49,99.9,37.51,,69.53,70.7,68.0,62.76,65.49,68.06,66.3,54.42,84.63,100896.21,738.48,51.0,,,115.21,141.0,516.07,505.45,513.1,0.0,0.0,0.0,0.0,0.0
2021-09-19 01:00:00,0.0,33.79,131.28,40.38,9.17,0.0,0.0,53.74,70.56,99.9,37.17,,69.52,70.14,68.0,62.22,64.77,68.31,66.16,53.97,84.6,100905.31,682.76,42.55,,,113.03,139.31,516.0,505.59,517.52,0.0,0.0,0.0,0.0,0.0
2021-09-19 01:30:00,0.0,33.52,96.66,30.69,9.28,0.0,0.03,52.39,70.19,99.9,37.07,,69.63,69.8,67.88,61.7,64.31,68.74,66.19,53.33,84.49,100906.86,769.93,55.83,,,111.41,137.28,516.03,505.48,517.41,0.0,0.0,0.0,0.0,0.0
2021-09-19 02:00:00,90.66,33.55,73.69,44.21,9.69,0.0,0.0,54.81,70.11,99.9,37.03,,69.29,69.8,67.1,61.2,63.5,67.81,65.78,51.74,84.36,100901.93,751.52,53.1,,,113.21,138.07,516.0,505.52,514.59,0.0,0.0,0.0,0.0,0.0
2021-09-19 02:30:00,0.0,33.24,114.79,37.07,9.72,0.0,0.0,54.12,70.21,99.9,36.74,,69.15,69.52,67.1,60.73,63.31,67.5,65.59,52.05,84.24,100907.83,713.21,47.21,,,111.48,136.52,516.07,505.52,516.72,0.0,0.0,0.0,0.0,0.0
2021-09-19 03:00:00,0.0,33.45,81.79,28.55,9.72,0.0,0.0,52.84,69.95,99.9,36.63,,69.25,68.9,67.1,60.27,62.6,68.28,65.57,51.14,84.12,100904.93,644.0,36.66,,,109.45,134.41,516.03,505.66,516.97,0.0,0.0,0.0,0.0,0.0
2021-09-19 03:30:00,0.0,33.79,54.54,20.04,9.71,0.0,0.11,55.1,69.9,99.9,36.47,,68.94,68.9,66.39,59.78,62.28,67.16,65.17,50.7,83.98,100908.57,707.21,46.36,,,110.82,134.43,516.0,505.32,514.82,0.0,0.0,0.0,0.0,0.0
2021-09-19 04:00:00,80.28,33.48,92.76,46.52,9.59,0.0,0.03,55.41,69.94,99.9,36.24,,68.71,68.84,66.2,59.34,61.7,67.1,64.78,49.7,83.8,100916.41,767.62,55.52,,,111.48,135.62,516.03,505.31,515.1,0.0,0.0,0.48,1.0,1.03
2021-09-19 04:30:00,0.0,33.52,104.97,33.86,9.48,0.0,0.0,52.38,69.78,99.9,36.04,,68.79,68.0,66.2,58.88,61.42,67.72,64.77,49.22,83.66,100957.48,757.38,54.0,,,108.03,133.17,516.03,505.45,517.38,0.0,0.0,0.0,1.0,1.03
2021-09-19 05:00:00,0.0,33.97,51.1,19.28,9.55,0.0,0.0,54.66,69.69,99.9,35.81,,68.45,68.0,65.52,58.44,60.8,67.07,64.49,49.35,83.48,100997.62,719.97,48.17,,,108.14,131.93,516.0,505.28,515.1,0.0,0.0,0.0,0.0,0.0
2021-09-19 05:30:00,0.0,33.76,57.24,20.79,9.31,0.0,0.0,55.21,69.72,99.9,35.74,,68.26,68.0,65.3,58.02,60.52,66.26,64.08,48.2,83.31,101046.31,735.38,50.48,,,108.14,131.45,516.0,505.38,514.76,0.0,0.0,0.0,0.0,0.0
2021-09-19 06:00:00,91.83,33.9,127.69,58.86,9.31,0.0,0.07,53.79,69.77,99.9,35.45,,68.12,67.13,65.3,57.61,59.9,66.42,63.84,47.87,83.13,101067.24,858.52,69.31,,,107.24,131.28,516.0,505.34,516.24,0.0,0.0,0.0,0.0,0.0
2021-09-19 06:30:00,0.0,33.97,62.83,21.69,9.69,0.0,0.0,53.05,69.51,99.9,35.23,,68.08,67.1,64.93,57.18,59.87,66.79,63.79,47.35,82.98,101101.86,904.38,76.41,,,105.86,130.07,515.97,505.38,516.1,0.0,0.0,0.0,2.0,3.1
2021-09-19 07:00:00,0.0,34.03,48.76,18.66,9.52,0.0,0.0,54.53,69.57,99.9,35.15,,67.77,67.1,64.4,56.83,59.0,66.2,63.45,47.39,82.74,101141.72,837.48,66.17,,,106.45,129.45,516.0,505.21,514.9,0.0,0.0,0.0,4.07,1.0
2021-09-19 07:30:00,0.0,33.83,55.03,17.31,9.41,0.0,0.0,54.73,69.52,99.9,35.0,,67.61,66.36,64.4,56.47,59.0,65.83,63.03,48.28,82.48,101180.52,923.76,79.24,,,106.1,129.76,516.0,505.24,514.72,0.0,0.0,0.0,2.07,4.1
2021-09-19 08:00:00,96.45,33.9,122.48,57.17,8.86,0.0,0.0,53.0,69.29,99.9,34.89,,67.56,66.2,64.4,56.27,58.97,65.86,62.84,49.84,82.34,101168.1,982.31,88.14,,,106.24,130.9,516.0,505.21,516.72,0.0,0.0,0.0,3.03,6.1
2021-09-19 08:30:00,0.0,33.86,48.69,19.76,9.03,0.0,0.0,53.75,69.22,99.9,34.73,,67.41,66.2,64.4,56.26,59.25,66.2,62.96,51.58,82.14,101208.21,1037.34,96.52,,,107.97,132.34,516.0,505.24,515.14,0.0,0.0,0.0,0.0,0.0
2021-09-19 09:00:00,0.0,33.71,47.04,21.32,9.04,0.0,0.0,54.86,69.41,99.9,34.43,,67.28,66.1,64.4,56.31,60.41,66.07,62.87,53.42,81.96,101226.71,1059.86,100.07,,,109.46,134.36,515.93,505.29,514.57,0.0,0.0,0.07,5.25,7.46
2021-09-19 09:30:00,0.0,33.69,107.97,33.97,9.17,0.0,0.0,53.71,69.46,99.9,34.58,,67.32,65.46,64.4,56.58,62.35,65.83,62.53,55.49,81.77,101245.62,1198.03,121.1,,,110.48,136.86,516.0,505.21,516.24,0.0,0.0,0.1,3.07,4.03
2021-09-19 10:00:00,90.28,34.0,66.76,42.31,9.38,0.0,0.0,54.06,69.37,99.9,34.46,,67.27,65.3,64.4,57.0,65.3,66.2,62.35,57.04,81.63,101271.66,1348.69,144.03,,,113.48,141.24,515.97,505.03,515.1,0.0,0.0,1.41,5.07,7.17
2021-09-19 10:30:00,0.0,33.66,49.14,16.69,10.21,0.0,0.0,55.42,69.49,99.9,34.54,,67.13,65.3,64.4,58.19,69.52,65.98,62.53,58.26,81.42,101265.45,1405.0,152.69,,,115.1,143.45,515.86,505.07,514.41,0.0,0.0,0.21,3.1,8.17
2021-09-19 11:00:00,0.0,33.9,106.79,32.55,9.97,0.0,0.0,53.82,69.65,99.9,34.72,,67.23,65.3,64.8,59.78,73.59,65.89,62.59,59.63,81.32,101238.83,1544.66,173.79,,,114.1,143.52,515.97,505.14,516.59,0.0,0.0,0.0,2.07,7.14
2021-09-19 11:30:00,0.0,33.66,56.97,19.03,9.86,0.0,0.0,54.34,69.49,99.9,34.96,,67.2,66.17,65.3,61.4,77.81,66.2,62.67,60.81,81.19,101206.03,1493.38,166.1,,,115.48,144.24,515.97,505.1,515.17,0.0,0.0,2.76,12.21,17.38
2021-09-19 12:00:00,86.34,33.69,70.38,41.9,9.79,0.0,0.0,56.3,69.5,99.9,34.87,,67.19,66.2,65.3,63.29,81.87,66.17,62.46,62.05,81.12,101195.93,1533.69,172.34,,,116.97,146.48,515.93,505.14,514.48,0.0,0.0,2.86,11.24,15.45
2021-09-19 12:30:00,0.0,33.86,97.97,30.59,9.48,0.0,0.0,54.61,69.65,99.9,35.28,,67.25,66.6,65.3,65.24,85.81,66.08,62.55,62.58,81.05,101179.34,1707.03,198.72,,,117.14,147.69,515.86,505.07,516.24,0.0,0.0,2.62,13.34,12.34
2021-09-19 13:00:00,0.0,33.76,46.34,18.07,9.9,0.0,0.0,54.61,69.6,99.9,35.33,,67.22,67.1,65.3,67.01,89.01,66.2,62.54,63.57,81.06,101154.72,1871.69,223.69,,,117.97,148.45,515.97,505.14,515.17,0.0,0.0,1.24,7.21,9.24
2021-09-19 13:30:00,0.0,33.9,51.31,23.79,9.69,0.0,0.0,56.95,69.67,99.24,35.38,,67.18,67.53,65.42,68.68,92.02,66.2,62.59,63.93,81.06,101118.48,1663.83,192.14,,,118.62,148.38,515.9,505.1,514.17,0.0,0.0,0.69,8.21,12.38
2021-09-19 14:00:00,0.0,33.93,103.32,36.32,9.11,0.0,0.07,54.08,69.77,98.18,35.28,,67.28,68.0,66.17,70.24,94.32,66.42,62.73,64.41,81.03,101094.46,1601.11,182.57,,,119.75,151.36,515.96,505.07,516.75,0.0,0.0,2.18,10.64,14.89
2021-09-19 14:30:00,97.03,33.69,71.45,43.21,9.14,0.0,0.0,55.22,69.74,96.63,35.7,,67.25,68.25,66.2,71.78,96.24,66.2,62.88,64.95,81.06,101032.24,1893.41,227.0,,,120.59,152.66,515.97,505.03,514.93,0.0,0.0,1.1,4.1,6.21
